review_id,source,location,rating,review_date,text,aspect,sentiment,fragment,overall_sentiment
53,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-10-06T17:02:40.000Z,"Buna seara. va rog să ma lămuriți ce trebuie  sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?",validare_bilete,negativ,"aparatul la care ar trebui sa plătesc cu cardul este defect, n-am reusit sa plătesc cu cardul",negativ
53,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-10-06T17:02:40.000Z,"Buna seara. va rog să ma lămuriți ce trebuie  sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?",controlori,negativ,intre timp a venit si controlul si am platit amenda 30 lei,negativ
54,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-27T06:01:33.000Z,"EFECTIV O BATAIE DE JOC TRANSPORTUL VOSTRU IN COMUN! 
Stai ca fraiera in statie 50 de minute pentru un autobuz (nu indrazniti sa o aruncati pe aia cu ‘este trafic’ ca la 2 benzi cu 4 masini maxim circuland dinspre CUG spre Poitiers nu vad sa ai asa trafic) intarzii la munca, stai in frig si pentru ce ma rog? De altfel aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul. Nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! Ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.",frecventa,negativ,Stai ca fraiera in statie 50 de minute pentru un autobuz,negativ
54,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-27T06:01:33.000Z,"EFECTIV O BATAIE DE JOC TRANSPORTUL VOSTRU IN COMUN! 
Stai ca fraiera in statie 50 de minute pentru un autobuz (nu indrazniti sa o aruncati pe aia cu ‘este trafic’ ca la 2 benzi cu 4 masini maxim circuland dinspre CUG spre Poitiers nu vad sa ai asa trafic) intarzii la munca, stai in frig si pentru ce ma rog? De altfel aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul. Nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! Ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.",validare_bilete,negativ,aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul,negativ
54,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-27T06:01:33.000Z,"EFECTIV O BATAIE DE JOC TRANSPORTUL VOSTRU IN COMUN! 
Stai ca fraiera in statie 50 de minute pentru un autobuz (nu indrazniti sa o aruncati pe aia cu ‘este trafic’ ca la 2 benzi cu 4 masini maxim circuland dinspre CUG spre Poitiers nu vad sa ai asa trafic) intarzii la munca, stai in frig si pentru ce ma rog? De altfel aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul. Nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! Ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.",soferi_vatmani,negativ,soferii uita sa mai plece ca stau pe retele sociale,negativ
55,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-19T05:36:32.000Z,"Intarzieri de 50 de minute la autobuzele din zona Rond Canta! Aici vin si pleaca efectiv cum bate vantul, dar numai ei stiu programul, iar pe deasupra se simt ofensati cand intrebi daca mai vine ceva.",punctualitate,negativ,Intarzieri de 50 de minute la autobuzele din zona Rond Canta,negativ
55,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-19T05:36:32.000Z,"Intarzieri de 50 de minute la autobuzele din zona Rond Canta! Aici vin si pleaca efectiv cum bate vantul, dar numai ei stiu programul, iar pe deasupra se simt ofensati cand intrebi daca mai vine ceva.",organizare,negativ,"vin si pleaca efectiv cum bate vantul, dar numai ei stiu programul",negativ
55,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-19T05:36:32.000Z,"Intarzieri de 50 de minute la autobuzele din zona Rond Canta! Aici vin si pleaca efectiv cum bate vantul, dar numai ei stiu programul, iar pe deasupra se simt ofensati cand intrebi daca mai vine ceva.",soferi_vatmani,negativ,se simt ofensati cand intrebi daca mai vine ceva,negativ
56,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-18T09:01:10.000Z,"De ce nu sunt deschise casele de bilete in weekend? Aaaa…pentru ca se pot cumpara bilete din mijlocul de transport. Asta dacă funcționează aparatele alea. 
După ce ca aștepți o groaza in stație, te mai trezești si ca nu poți cumpara bilet. Dar amenda se da, ca doar cui ii pasa?",validare_bilete,negativ,"se pot cumpara bilete din mijlocul de transport, dacă funcționează aparatele alea",negativ
56,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-18T09:01:10.000Z,"De ce nu sunt deschise casele de bilete in weekend? Aaaa…pentru ca se pot cumpara bilete din mijlocul de transport. Asta dacă funcționează aparatele alea. 
După ce ca aștepți o groaza in stație, te mai trezești si ca nu poți cumpara bilet. Dar amenda se da, ca doar cui ii pasa?",frecventa,negativ,aștepți o groaza in stație,negativ
56,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-09-18T09:01:10.000Z,"De ce nu sunt deschise casele de bilete in weekend? Aaaa…pentru ca se pot cumpara bilete din mijlocul de transport. Asta dacă funcționează aparatele alea. 
După ce ca aștepți o groaza in stație, te mai trezești si ca nu poți cumpara bilet. Dar amenda se da, ca doar cui ii pasa?",controlori,negativ,"amenda se da, ca doar cui ii pasa",negativ
57,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-07-26T17:31:25.000Z,"Angajați ca controlori oameni care nu știu sa vorbească. 
Se comporta cu copii foarte urat,cu amenințări. 
Poate mai sunt și persoane ce vor sa se angajeze cu 12 clase promovate",controlori,negativ,"Angajați ca controlori oameni care nu știu sa vorbească. Se comporta cu copii foarte urat, cu amenințări",negativ
58,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-07-21T06:53:29.000Z,"Se dorește sa se lase masina personala acasă și sa se circule mai mult cu mijlocul de transport în comun dar stai în stație 35 de minute
Nici în stație nu mai ai loc",frecventa,negativ,stai în stație 35 de minute,negativ
58,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-07-21T06:53:29.000Z,"Se dorește sa se lase masina personala acasă și sa se circule mai mult cu mijlocul de transport în comun dar stai în stație 35 de minute
Nici în stație nu mai ai loc",infrastructura_statii,negativ,Nici în stație nu mai ai loc,negativ
59,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-07-02T05:06:24.000Z,"este a 2a oară în mai puțin de 1 luna când automatul de bilete de la Granit ia banii sau se blochează, fara sa elibereze bilet. Am făcut sesizare de pe pagina oficială, fara nici un răspuns. Serviciul cu și față de clienți este inexistent.",validare_bilete,negativ,"automatul de bilete de la Granit ia banii sau se blochează, fara sa elibereze bilet",negativ
59,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-07-02T05:06:24.000Z,"este a 2a oară în mai puțin de 1 luna când automatul de bilete de la Granit ia banii sau se blochează, fara sa elibereze bilet. Am făcut sesizare de pe pagina oficială, fara nici un răspuns. Serviciul cu și față de clienți este inexistent.",relatii_clienti,negativ,"Am făcut sesizare de pe pagina oficială, fara nici un răspuns. Serviciul cu și față de clienți este inexistent",negativ
60,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-20T20:07:17.000Z,"Am pățit de doua ori să mi se composteze   alte  ore față de cele care erau . Am urcat la gara într.un 36. în jurul orei 19 .5 și  am coborât în  Piața Unirii, imediat am urcat într-un tramvai spre Tătărași  au urcat doua doamne controlor  și când am arătat  biletul (cu încredere că este corectă ora) am avut marea surpriza să să văd că era compostat cu ora 17.5.. Am luat amendă...😠😤.
A doua zi urc într.un 20 ,cred..din Tătărași către Independenței și îmi compostează cu jumătate de oră în urmă. Nu e normal așa  ceva. 
Trimit  un mesaj firmei și mi se răspunde  ca nu se poate verifica și doamnele de la control au procedat  corect.😒🙄🙄🤯",validare_bilete,negativ,"mi se composteze alte ore față de cele care erau, am compostat cu ora 17.5 deși era ora 19, a doua zi îmi compostează cu jumătate de oră în urmă",negativ
60,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-20T20:07:17.000Z,"Am pățit de doua ori să mi se composteze   alte  ore față de cele care erau . Am urcat la gara într.un 36. în jurul orei 19 .5 și  am coborât în  Piața Unirii, imediat am urcat într-un tramvai spre Tătărași  au urcat doua doamne controlor  și când am arătat  biletul (cu încredere că este corectă ora) am avut marea surpriza să să văd că era compostat cu ora 17.5.. Am luat amendă...😠😤.
A doua zi urc într.un 20 ,cred..din Tătărași către Independenței și îmi compostează cu jumătate de oră în urmă. Nu e normal așa  ceva. 
Trimit  un mesaj firmei și mi se răspunde  ca nu se poate verifica și doamnele de la control au procedat  corect.😒🙄🙄🤯",controlori,negativ,"doamnele de la control au procedat corect, nu se poate verifica",negativ
60,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-20T20:07:17.000Z,"Am pățit de doua ori să mi se composteze   alte  ore față de cele care erau . Am urcat la gara într.un 36. în jurul orei 19 .5 și  am coborât în  Piața Unirii, imediat am urcat într-un tramvai spre Tătărași  au urcat doua doamne controlor  și când am arătat  biletul (cu încredere că este corectă ora) am avut marea surpriza să să văd că era compostat cu ora 17.5.. Am luat amendă...😠😤.
A doua zi urc într.un 20 ,cred..din Tătărași către Independenței și îmi compostează cu jumătate de oră în urmă. Nu e normal așa  ceva. 
Trimit  un mesaj firmei și mi se răspunde  ca nu se poate verifica și doamnele de la control au procedat  corect.😒🙄🙄🤯",relatii_clienti,negativ,trimit un mesaj firmei și mi se răspunde ca nu se poate verifica și doamnele de la control au procedat corect,negativ
61,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-07T14:37:23.000Z,Încă 2 minute și aștept tramvaiul 7 în Baza 3 de 40 minute. Felicitări!!!!,frecventa,negativ,aștept tramvaiul 7 în Baza 3 de 40 minute,negativ
62,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-04T02:45:49.000Z,"1. Să vină cu mult respect față de cei care plătesc pentru condiții mizerabile de transport!
2. Să schimbe abordarea greșită pe care o are acum, privind transportul public, prin gestionarea timpului..",relatii_clienti,negativ,Să vină cu mult respect față de cei care plătesc pentru condiții mizerabile de transport,negativ
62,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-06-04T02:45:49.000Z,"1. Să vină cu mult respect față de cei care plătesc pentru condiții mizerabile de transport!
2. Să schimbe abordarea greșită pe care o are acum, privind transportul public, prin gestionarea timpului..",organizare,negativ,"Să schimbe abordarea greșită pe care o are acum, privind transportul public, prin gestionarea timpului",negativ
63,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-05-18T09:41:29.000Z,"Nu se respecta orarul, mijloace de transport supra aglomerate și murdare.",punctualitate,negativ,Nu se respecta orarul,negativ
63,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-05-18T09:41:29.000Z,"Nu se respecta orarul, mijloace de transport supra aglomerate și murdare.",aglomeratie,negativ,mijloace de transport supra aglomerate,negativ
63,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-05-18T09:41:29.000Z,"Nu se respecta orarul, mijloace de transport supra aglomerate și murdare.",curatenie,negativ,murdare,negativ
64,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-04-19T09:13:33.000Z,de ce naiba nu au grijă șoferii să schimbe ora la compostorul de bilete? am compostat azi la 10:35 și pe bilet era 7:35,validare_bilete,negativ,"șoferii să schimbe ora la compostorul de bilete, am compostat azi la 10:35 și pe bilet era 7:35",negativ
65,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-04-07T06:27:56.000Z,"Ar trebui ca la capăt de linii sa se pună panouri de informare cu privire la placarea autobuzelor sau tramvaielor.  E  foarte neplăcut sa te urci într-un mijloc de transport și sa constați ca pleacă altul înainte, care poate a venit după ce te-ai urcat deja(și poate ai și compostat).
E MULT LOC DE ÎMBUNĂTĂȚIRI din toate punctele de vedere.",informare_calatori,negativ,Ar trebui ca la capăt de linii sa se pună panouri de informare cu privire la plecarea autobuzelor sau tramvaielor,negativ
65,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-04-07T06:27:56.000Z,"Ar trebui ca la capăt de linii sa se pună panouri de informare cu privire la placarea autobuzelor sau tramvaielor.  E  foarte neplăcut sa te urci într-un mijloc de transport și sa constați ca pleacă altul înainte, care poate a venit după ce te-ai urcat deja(și poate ai și compostat).
E MULT LOC DE ÎMBUNĂTĂȚIRI din toate punctele de vedere.",organizare,negativ,"te urci într-un mijloc de transport și sa constați ca pleacă altul înainte, care poate a venit după ce te-ai urcat deja",negativ
66,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-03-08T05:40:33.000Z,"de ce naiba nu scoateți mai multe autobuze pe traseul 20?  sa vina la interval de 30 min, full, mi se pare aberant pe un traseu atat de frecventat. si acele tabele cu timpul estimat puteti sa le scoateți,  sunt degeaba. mai luati si voi lecții de la alte orase precum Brasovul.",frecventa,negativ,"sa vina la interval de 30 min, full, mi se pare aberant pe un traseu atat de frecventat",negativ
66,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-03-08T05:40:33.000Z,"de ce naiba nu scoateți mai multe autobuze pe traseul 20?  sa vina la interval de 30 min, full, mi se pare aberant pe un traseu atat de frecventat. si acele tabele cu timpul estimat puteti sa le scoateți,  sunt degeaba. mai luati si voi lecții de la alte orase precum Brasovul.",informare_calatori,negativ,"acele tabele cu timpul estimat puteti sa le scoateți, sunt degeaba",negativ
67,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-02-23T13:50:16.000Z,"Nesimtirea soferilor este nemarginita, stai in statie cu usa inchisa si vezi alergand un elev la 06:05 dimineata si nu deschizi usa ...elevul respectiv trebuia sa ajunga in Breazu pana la 07:30 plecand de la blocuri Cetatuia ...lipsa totala de umanitate ! Foarte urat din partea dumneavostra domnilor, faceti greve ca vreti salarii mari dar sincer nu toti le meritati!",soferi_vatmani,negativ,"stai in statie cu usa inchisa si vezi alergand un elev la 06:05 dimineata si nu deschizi usa, lipsa totala de umanitate",negativ
68,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-01-25T05:32:30.000Z,"Sunteți mizerabili,sunteți o rușine pentru orașul Iași, cum e posibil sa stai în stație(stație Flora), 25 minute, la ora 7 dimineața, la - 15 grade sa vina un amarat de tramvai care și ala plin de oameni! Sunteți încă o data MIZERABILI!",frecventa,negativ,"stai în stație 25 minute, la ora 7 dimineața, la -15 grade sa vina un amarat de tramvai",negativ
68,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-01-25T05:32:30.000Z,"Sunteți mizerabili,sunteți o rușine pentru orașul Iași, cum e posibil sa stai în stație(stație Flora), 25 minute, la ora 7 dimineața, la - 15 grade sa vina un amarat de tramvai care și ala plin de oameni! Sunteți încă o data MIZERABILI!",aglomeratie,negativ,care și ala plin de oameni,negativ
68,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-01-25T05:32:30.000Z,"Sunteți mizerabili,sunteți o rușine pentru orașul Iași, cum e posibil sa stai în stație(stație Flora), 25 minute, la ora 7 dimineața, la - 15 grade sa vina un amarat de tramvai care și ala plin de oameni! Sunteți încă o data MIZERABILI!",confort_termic,negativ,la -15 grade sa vina un amarat de tramvai,negativ
69,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-01-06T17:59:25.000Z,"Tramvaiele circula la intervale foarte mari de timp.
Astăzi am stat după tramvaiul 13, 40 de minute, apoi am fost nevoit sa iau un taxi pentru ca întârziam la serviciu. Și nu este prima data.",frecventa,negativ,"Tramvaiele circula la intervale foarte mari de timp, am stat după tramvaiul 13, 40 de minute",negativ
69,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2022-01-06T17:59:25.000Z,"Tramvaiele circula la intervale foarte mari de timp.
Astăzi am stat după tramvaiul 13, 40 de minute, apoi am fost nevoit sa iau un taxi pentru ca întârziam la serviciu. Și nu este prima data.",punctualitate,negativ,am fost nevoit sa iau un taxi pentru ca întârziam la serviciu,negativ
70,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-12-23T06:33:36.000Z,"Transport urban modern și curat... azi am mers cu noul tramvai Pesa.. toate bune și frumoase, dar cind sa plătesc bilet.. surpriza nu au automat pentru plata cu cardul..",stare_vehicule,pozitiv,am mers cu noul tramvai Pesa,neutru
70,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-12-23T06:33:36.000Z,"Transport urban modern și curat... azi am mers cu noul tramvai Pesa.. toate bune și frumoase, dar cind sa plătesc bilet.. surpriza nu au automat pentru plata cu cardul..",validare_bilete,negativ,"cind sa plătesc bilet, surpriza nu au automat pentru plata cu cardul",neutru
71,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-12-16T08:27:28.000Z,"Felicitări șoferului de pe 1081, pt evitarea bizonului cu numere de Bulgaria. A evitat o tragedie în fata la Palat",soferi_vatmani,pozitiv,"Felicitări șoferului de pe 1081, pt evitarea bizonului cu numere de Bulgaria. A evitat o tragedie",pozitiv
72,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-24T19:24:50.000Z,"Mai mult de un an circul cu transportul public în Iași și îmi părea ok. Dar azi (24/11, ora 9:30) am avut un incident neplăcut pe linia 23 cu controlorul 11494, care m-a amendat de îndată ce autobuzul (Nr. 1918) a pornit din loc, și mi-a blocat accesul la POS. Consider acest fapt o depășire a atribuțiilor și lipsă de omenie. Se creează senzația că persoanele au de îndeplinit o ”normă” de amenzi cu orice preț. De râsul câinilor...

Update.
Odată cu această postare am scris și un mesaj cu același conținut pe pagina web a CTP Iași.
Abia o lună mai târziu am fost contactat doar ca să mi se spună că e cuvântul meu împotriva controlorului. La întrebarea mea dacă a verificat înregistrările video, mi s-a spus că nu. Pentru a afla care e scopul apelului, am întrebat: ""mă sunați doar să-mi spuneți că ați procesat plângerea și dacă doresc ceva mai mult, trebuie să mă adresez în instanță"" și a zis da.
Lipsă totală de autosesizare. Atât timp cât CTP Iași e orientată pe controlori ce au de realizat planuri, nu prea au să fie schimbări.
PS: în schimb, cel ce a apelat a spus că a vorbit cu controlorul care i-a explicat situația și i-a dat dreptate. 🙃",controlori,negativ,"m-a amendat de îndată ce autobuzul a pornit din loc, și mi-a blocat accesul la POS, se creează senzația că persoanele au de îndeplinit o normă de amenzi cu orice preț",negativ
72,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-24T19:24:50.000Z,"Mai mult de un an circul cu transportul public în Iași și îmi părea ok. Dar azi (24/11, ora 9:30) am avut un incident neplăcut pe linia 23 cu controlorul 11494, care m-a amendat de îndată ce autobuzul (Nr. 1918) a pornit din loc, și mi-a blocat accesul la POS. Consider acest fapt o depășire a atribuțiilor și lipsă de omenie. Se creează senzația că persoanele au de îndeplinit o ”normă” de amenzi cu orice preț. De râsul câinilor...

Update.
Odată cu această postare am scris și un mesaj cu același conținut pe pagina web a CTP Iași.
Abia o lună mai târziu am fost contactat doar ca să mi se spună că e cuvântul meu împotriva controlorului. La întrebarea mea dacă a verificat înregistrările video, mi s-a spus că nu. Pentru a afla care e scopul apelului, am întrebat: ""mă sunați doar să-mi spuneți că ați procesat plângerea și dacă doresc ceva mai mult, trebuie să mă adresez în instanță"" și a zis da.
Lipsă totală de autosesizare. Atât timp cât CTP Iași e orientată pe controlori ce au de realizat planuri, nu prea au să fie schimbări.
PS: în schimb, cel ce a apelat a spus că a vorbit cu controlorul care i-a explicat situația și i-a dat dreptate. 🙃",relatii_clienti,negativ,"abia o lună mai târziu am fost contactat doar ca să mi se spună că e cuvântul meu împotriva controlorului, la întrebarea mea dacă a verificat înregistrările video, mi s-a spus că nu",negativ
73,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-17T19:28:57.000Z,Cea mai proasta companie de transport persoane din România motive șoferi nesimțiți care nu opresc în fiecare stație  JEG în autobuze  curatenia lasa de dorit controlori care miroase de la o posta a băutură și se cred mari zmei vorbind la modul serios angajează orce...cocalar..Cu 8 clase tot neamuri intre ei acolo și mai nou le tai din salariu dacă nu își fac norma intro...luna au cote fixe câți trebuie sa prindă pe zi îi vezi dimineață până la 12 ..1 și după gata cu ei ...Și tupeu pe ei cheamă politia locala la intimidare drag doamne tot așa și aia mana în mana cu ei doar își iau și ei cota de la ctp iași trebuie sa mai aducă și ei ceva la bugetul local nu au Cum sa justifice salariu dacă nu au activitate așa ca dacă vrei sa mergi cu travaliul sau autobuzul cumpăra un bilet 2.5 lei și dale frate muflex la jeguri ăsta care își bat joc de oameni civilizați din iasi😊🤗🤗😍și apropo se întoarce odată roata și pt ei ce se cred controlori zmei când sunt la munca da săi vezi ce morcov au în fund când merg acasă singuri 😆😅😄😄😄😀😁😁😂😂😂,soferi_vatmani,negativ,șoferi nesimțiți care nu opresc în fiecare stație,negativ
73,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-17T19:28:57.000Z,Cea mai proasta companie de transport persoane din România motive șoferi nesimțiți care nu opresc în fiecare stație  JEG în autobuze  curatenia lasa de dorit controlori care miroase de la o posta a băutură și se cred mari zmei vorbind la modul serios angajează orce...cocalar..Cu 8 clase tot neamuri intre ei acolo și mai nou le tai din salariu dacă nu își fac norma intro...luna au cote fixe câți trebuie sa prindă pe zi îi vezi dimineață până la 12 ..1 și după gata cu ei ...Și tupeu pe ei cheamă politia locala la intimidare drag doamne tot așa și aia mana în mana cu ei doar își iau și ei cota de la ctp iași trebuie sa mai aducă și ei ceva la bugetul local nu au Cum sa justifice salariu dacă nu au activitate așa ca dacă vrei sa mergi cu travaliul sau autobuzul cumpăra un bilet 2.5 lei și dale frate muflex la jeguri ăsta care își bat joc de oameni civilizați din iasi😊🤗🤗😍și apropo se întoarce odată roata și pt ei ce se cred controlori zmei când sunt la munca da săi vezi ce morcov au în fund când merg acasă singuri 😆😅😄😄😄😀😁😁😂😂😂,curatenie,negativ,"JEG în autobuze, curatenia lasa de dorit",negativ
73,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-17T19:28:57.000Z,Cea mai proasta companie de transport persoane din România motive șoferi nesimțiți care nu opresc în fiecare stație  JEG în autobuze  curatenia lasa de dorit controlori care miroase de la o posta a băutură și se cred mari zmei vorbind la modul serios angajează orce...cocalar..Cu 8 clase tot neamuri intre ei acolo și mai nou le tai din salariu dacă nu își fac norma intro...luna au cote fixe câți trebuie sa prindă pe zi îi vezi dimineață până la 12 ..1 și după gata cu ei ...Și tupeu pe ei cheamă politia locala la intimidare drag doamne tot așa și aia mana în mana cu ei doar își iau și ei cota de la ctp iași trebuie sa mai aducă și ei ceva la bugetul local nu au Cum sa justifice salariu dacă nu au activitate așa ca dacă vrei sa mergi cu travaliul sau autobuzul cumpăra un bilet 2.5 lei și dale frate muflex la jeguri ăsta care își bat joc de oameni civilizați din iasi😊🤗🤗😍și apropo se întoarce odată roata și pt ei ce se cred controlori zmei când sunt la munca da săi vezi ce morcov au în fund când merg acasă singuri 😆😅😄😄😄😀😁😁😂😂😂,controlori,negativ,"controlori care miroase de la o posta a băutură și se cred mari zmei, au cote fixe câți trebuie sa prindă pe zi",negativ
74,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-15T04:58:12.000Z,"->Urc in autobuz. 
->Zic ca platesc cu cardul dar il blocheaza cineva, nu-i nimic caut biletul. 
->Nici nu pleaca bine autobuzl, tipul care blocheaza zona de platit cu cardul e controlul si cum ma vede ca tot caut bilet ma ia direct la intrebari.
->Gasesc biletul dar zice ca e prea tarziu.
-> Imi da amenda si imi mai ia si biletul. 
->De ce am mai luat bilet nici nu stiu
->Sa ma ia dracu daca va mai folosesc servicile",controlori,negativ,"tipul care blocheaza zona de platit cu cardul e controlul și cum ma vede ca tot caut bilet ma ia direct la intrebari, gasesc biletul dar zice ca e prea tarziu, imi da amenda si imi mai ia si biletul",negativ
75,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-08T23:31:11.000Z,"Vrei sa ajungi la munca? Teapa, a batut putin vantu si au cazut liniile de tramvai.
Vrei sa mergi la facultate? Teapa, linia unica e facuta mai mult pentru taxiuri pe Nicolina. Stai 30m pentru o ragalie de autobuz de abia urca pasarela la cat de plin e.

In plina pandemie imparti jumatate de metru patrat cu inca 5 oameni, nu poti cobora pentru ca in alea 30 sec de sta șoferul grăbit in statie trebuie sa treci de 30 de oameni.

Șoferii nu mai spun, am dat de prea mulți marlani care se cred zmei. Șicanează, pun niște frâne ca mna, și ele tre testate ocazional, se uita în ochii tai cand fugi dupa ragalia lor de vine intr o luna albastra.

In loc sa dai banii pe un abonament faci un credit la o bicicleta, iti lipești un 9 sau 41 in frunte si i dai pe unica, ca și asa e libera. 

Este o bătaie de joc. Sunt oameni care depind de transportul în comun ca sa ajungă la serviciu, scoala, spital, etc. De cand a fost mereu CTP a fost o bătaie de joc. De la mașini mizere la angajați grabiti sa prindă cafeluta de la rond.

Recomand o pereche bună de adidasi, sau bocanci ca atunci când ploua e și mai grav, și sa ii dai la pas ca ajungi mai repede.",stare_vehicule,negativ,"ragalie de autobuz de abia urca pasarela la cat de plin e, mașini mizere",negativ
75,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2021-11-08T23:31:11.000Z,"Vrei sa ajungi la munca? Teapa, a batut putin vantu si au cazut liniile de tramvai.
Vrei sa mergi la facultate? Teapa, linia unica e facuta mai mult pentru taxiuri pe Nicolina. Stai 30m pentru o ragalie de autobuz de abia urca pasarela la cat de plin e.

In plina pandemie imparti jumatate de metru patrat cu inca 5 oameni, nu poti cobora pentru ca in alea 30 sec de sta șoferul grăbit in statie trebuie sa treci de 30 de oameni.

Șoferii nu mai spun, am dat de prea mulți marlani care se cred zmei. Șicanează, pun niște frâne ca mna, și ele tre testate ocazional, se uita în ochii tai cand fugi dupa ragalia lor de vine intr o luna albastra.

In loc sa dai banii pe un abonament faci un credit la o bicicleta, iti lipești un 9 sau 41 in frunte si i dai pe unica, ca și asa e libera. 

Este o bătaie de joc. Sunt oameni care depind de transportul în comun ca sa ajungă la serviciu, scoala, spital, etc. De cand a fost mereu CTP a fost o bătaie de joc. De la mașini mizere la angajați grabiti sa prindă cafeluta de la rond.

Recomand o pereche bună de adidasi, sau bocanci ca atunci când ploua e și mai grav, și sa ii dai la pas ca ajungi mai repede.",aglomeratie,negativ,"stai 30m pentru o ragalie de autobuz de abia urca pasarela la cat de plin e, în plina pandemie imparti jumatate de metru patrat cu inca 5 oameni",negativ
