review_id,input,aspect,label
115,"aspect: organizare. text: Nu pot sa recomand din cauza situației din zona CUG, este singura zona în care circula aproape numai  autobuze vechi(pe toate rutele), este de neînțeles, în restul zonelor vad autobuze noi, în mare parte, dar in zona Cug numai vechituri. Nu pot sa înțeleg căre i motivul...",organizare,0
115,"aspect: siguranta. text: Nu pot sa recomand din cauza situației din zona CUG, este singura zona în care circula aproape numai  autobuze vechi(pe toate rutele), este de neînțeles, în restul zonelor vad autobuze noi, în mare parte, dar in zona Cug numai vechituri. Nu pot sa înțeleg căre i motivul...",siguranta,0
115,"aspect: confort_termic. text: Nu pot sa recomand din cauza situației din zona CUG, este singura zona în care circula aproape numai  autobuze vechi(pe toate rutele), este de neînțeles, în restul zonelor vad autobuze noi, în mare parte, dar in zona Cug numai vechituri. Nu pot sa înțeleg căre i motivul...",confort_termic,0
155,"aspect: stare_vehicule. text: 1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",stare_vehicule,1
155,"aspect: organizare. text: 1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",organizare,0
155,"aspect: aglomeratie. text: 1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",aglomeratie,0
155,"aspect: punctualitate. text: 1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",punctualitate,0
SENT_SIM_014,aspect: soferi_vatmani. text: Vatmanul a fost politicos cu pasagerii.,soferi_vatmani,1
SENT_SIM_014,aspect: curatenie. text: Vatmanul a fost politicos cu pasagerii.,curatenie,0
SENT_SIM_014,aspect: stare_vehicule. text: Vatmanul a fost politicos cu pasagerii.,stare_vehicule,0
SENT_SIM_014,aspect: punctualitate. text: Vatmanul a fost politicos cu pasagerii.,punctualitate,0
SIM_084,aspect: controlori. text: Controlorii au fost civilizați și au verificat biletele fără comentarii inutile.,controlori,1
SIM_084,aspect: pret. text: Controlorii au fost civilizați și au verificat biletele fără comentarii inutile.,pret,0
SIM_084,aspect: punctualitate. text: Controlorii au fost civilizați și au verificat biletele fără comentarii inutile.,punctualitate,0
SIM_084,aspect: curatenie. text: Controlorii au fost civilizați și au verificat biletele fără comentarii inutile.,curatenie,0
294,"aspect: soferi_vatmani. text: Atitudinea şoferilor lasă de dorit.
De când nu este permisă urcarea pasagerilor pe uşa din față? Şi dacă e aşa, şoferul trebuie sa țipe la noi, spunându-ne asta?!
Valabil pentru şoferul care era pe linia 28 astăzi, la ora 15:29, în Pod Roş.",soferi_vatmani,1
294,"aspect: confort_termic. text: Atitudinea şoferilor lasă de dorit.
De când nu este permisă urcarea pasagerilor pe uşa din față? Şi dacă e aşa, şoferul trebuie sa țipe la noi, spunându-ne asta?!
Valabil pentru şoferul care era pe linia 28 astăzi, la ora 15:29, în Pod Roş.",confort_termic,0
294,"aspect: frecventa. text: Atitudinea şoferilor lasă de dorit.
De când nu este permisă urcarea pasagerilor pe uşa din față? Şi dacă e aşa, şoferul trebuie sa țipe la noi, spunându-ne asta?!
Valabil pentru şoferul care era pe linia 28 astăzi, la ora 15:29, în Pod Roş.",frecventa,0
294,"aspect: siguranta. text: Atitudinea şoferilor lasă de dorit.
De când nu este permisă urcarea pasagerilor pe uşa din față? Şi dacă e aşa, şoferul trebuie sa țipe la noi, spunându-ne asta?!
Valabil pentru şoferul care era pe linia 28 astăzi, la ora 15:29, în Pod Roş.",siguranta,0
231,"aspect: frecventa. text: Le: la o zi distanță, aceeași problemă. Timpi mari de așteptare în stație....sunteți sub orice critică,  bine că vă acordați singuri premii. Sunteți absolut penibili

Scoateți naibii mai multe mijloace de transport în comun la stradă. Se stă în stație câte 40 de minute pentru un amărât de tramvai? Nu aveți pic de bun simț",frecventa,1
231,"aspect: confort_termic. text: Le: la o zi distanță, aceeași problemă. Timpi mari de așteptare în stație....sunteți sub orice critică,  bine că vă acordați singuri premii. Sunteți absolut penibili

Scoateți naibii mai multe mijloace de transport în comun la stradă. Se stă în stație câte 40 de minute pentru un amărât de tramvai? Nu aveți pic de bun simț",confort_termic,0
231,"aspect: pret. text: Le: la o zi distanță, aceeași problemă. Timpi mari de așteptare în stație....sunteți sub orice critică,  bine că vă acordați singuri premii. Sunteți absolut penibili

Scoateți naibii mai multe mijloace de transport în comun la stradă. Se stă în stație câte 40 de minute pentru un amărât de tramvai? Nu aveți pic de bun simț",pret,0
231,"aspect: soferi_vatmani. text: Le: la o zi distanță, aceeași problemă. Timpi mari de așteptare în stație....sunteți sub orice critică,  bine că vă acordați singuri premii. Sunteți absolut penibili

Scoateți naibii mai multe mijloace de transport în comun la stradă. Se stă în stație câte 40 de minute pentru un amărât de tramvai? Nu aveți pic de bun simț",soferi_vatmani,0
SIM_026,"aspect: controlori. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",controlori,1
SIM_026,"aspect: validare_bilete. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",validare_bilete,1
SIM_026,"aspect: pret. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",pret,0
SIM_026,"aspect: acoperire_rute. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",acoperire_rute,0
SIM_026,"aspect: punctualitate. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",punctualitate,0
SIM_026,"aspect: informare_calatori. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",informare_calatori,0
SIM_026,"aspect: organizare. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",organizare,0
SIM_026,"aspect: soferi_vatmani. text: Aplicația 24pay s-a blocat fix când să cumpăr biletul și a apărut controlorul. I-am arătat că aplicația nu răspunde, mi-a zis că nu e problema lui și mi-a dat amendă. 150 de lei pentru o aplicație proastă.",soferi_vatmani,0
28,"aspect: confort_termic. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",confort_termic,1
28,"aspect: controlori. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",controlori,1
28,"aspect: pret. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",pret,1
28,"aspect: stare_vehicule. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",stare_vehicule,1
28,"aspect: aglomeratie. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",aglomeratie,0
28,"aspect: infrastructura_statii. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",infrastructura_statii,0
28,"aspect: informare_calatori. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",informare_calatori,0
28,"aspect: frecventa. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",frecventa,0
28,"aspect: acoperire_rute. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",acoperire_rute,0
28,"aspect: validare_bilete. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",validare_bilete,0
28,"aspect: siguranta. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",siguranta,0
28,"aspect: punctualitate. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",punctualitate,0
28,"aspect: soferi_vatmani. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",soferi_vatmani,0
28,"aspect: curatenie. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",curatenie,0
28,"aspect: organizare. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",organizare,0
28,"aspect: relatii_clienti. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",relatii_clienti,0
239,aspect: soferi_vatmani. text: Șofer otobuzul 30 pe numele  marian  are un comportament  vulgar  in fața  alți  șoferi .,soferi_vatmani,1
239,aspect: siguranta. text: Șofer otobuzul 30 pe numele  marian  are un comportament  vulgar  in fața  alți  șoferi .,siguranta,0
239,aspect: organizare. text: Șofer otobuzul 30 pe numele  marian  are un comportament  vulgar  in fața  alți  șoferi .,organizare,0
239,aspect: validare_bilete. text: Șofer otobuzul 30 pe numele  marian  are un comportament  vulgar  in fața  alți  șoferi .,validare_bilete,0
170,"aspect: controlori. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",controlori,1
170,"aspect: validare_bilete. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",validare_bilete,1
170,"aspect: confort_termic. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",confort_termic,0
170,"aspect: stare_vehicule. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",stare_vehicule,0
170,"aspect: relatii_clienti. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",relatii_clienti,0
170,"aspect: organizare. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",organizare,0
170,"aspect: pret. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",pret,0
170,"aspect: soferi_vatmani. text: Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",soferi_vatmani,0
SIM_086,aspect: controlori. text: Echipa de control a fost respectuoasă cu toți călătorii.,controlori,1
SIM_086,aspect: frecventa. text: Echipa de control a fost respectuoasă cu toți călătorii.,frecventa,0
SIM_086,aspect: pret. text: Echipa de control a fost respectuoasă cu toți călătorii.,pret,0
SIM_086,aspect: punctualitate. text: Echipa de control a fost respectuoasă cu toți călătorii.,punctualitate,0
205,"aspect: aglomeratie. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",aglomeratie,1
205,"aspect: frecventa. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",frecventa,1
205,"aspect: informare_calatori. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",informare_calatori,1
205,"aspect: pret. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",pret,0
205,"aspect: curatenie. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",curatenie,0
205,"aspect: relatii_clienti. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",relatii_clienti,0
205,"aspect: stare_vehicule. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",stare_vehicule,0
205,"aspect: infrastructura_statii. text: Cea mai neserioasă companie de transport. Aștepți o oră să vină un autobuz  când ar trebui să vină din 15 in 15 minute .Și când vine e full autobuzul. Pe lângă asta dacă esti cu copil mic nu ai unde să ții copilul pe scaun, sau spațiul unde se ține căruciorul nu se poate pune pt ca e foarte plim. Pe lângă ca nu vine la timp nici nu exista un orar sau niște intervale de unde te poți orienta . Stai în frig sau ploaie câte  o oră , întârzii la serviciu  din cauza unor incompetenți  și neserioși.",infrastructura_statii,0
